id,code,name,note,account_type,reconcile,chart_template_id:id
account_template_eiras_2_1_1_09_0005,2.1.1.09.0005,Consórcios a Pagar,,liability_current,1,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0006,2.1.1.09.0006,Caixa Econômica Federal,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0007_1,2.1.1.09.0007.1,(-) Juros a Incorrer Banco Santander Brasil S/A,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0007_2,2.1.1.09.0007.2,Banco Santander Brasil S/A,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0008_1,2.1.1.09.0008.1,(-) Juros a Incorrer Banco Itau Unibanco S/A,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0008_2,2.1.1.09.0008.2,Banco Itau Unibanco S/A,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0010,2.1.1.09.0010,Créditos no Exterior a Pagar,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0011_1,2.1.1.09.0011.1,(-) Juros a Incorrer,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0011_2,2.1.1.09.0011.2,Empréstimo bancário tomado,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_17_0001,2.1.1.17.0001,Contas a Pagar,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_17_0046,2.1.1.17.0046,Creditos de Terceiros,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_17_0061,2.1.1.17.0061,Lucros e Dividendos a Pagar,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_17_0075,2.1.1.17.0075,Valores a Regularizar,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_22_0001,2.1.1.22.0001,Provisao p/ Ferias e Encargos,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_22_0002,2.1.1.22.0002,Provisao Inss s/ Ferias,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_22_0003,2.1.1.22.0003,Provisao Fgts s/ Ferias,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_22_0004,2.1.1.22.0004,Prov.p/13o.Salarios e Encargos,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_22_0005,2.1.1.22.0005,Provisão Inss s/ 13o.Salarios,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_22_0006,2.1.1.22.0006,Provisão Fgts s/ 13o.Salarios,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_2_1_01_0001_1,2.2.1.01.0001.1,(-) Juros a Incorrer Financiamentos a Pagar LP,,liability_non_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_2_1_01_0001_2,2.2.1.01.0001.2,Financiamentos a Pagar LP,,liability_non_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_2_1_01_0002,2.2.1.01.0002,Consórcios a Pagar LP,,liability_non_current,1,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_2_1_01_0003,2.2.1.01.0003,Créditos no Exterior a Pagar LP,,liability_non_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_2_1_02_0001,2.2.1.02.0001,Conta Corrente de Sócios,,liability_non_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_2_1_02_0002,2.2.1.02.0002,Obras Express Ltda.,,liability_non_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_2_1_02_0003,2.2.1.02.0003,Eiras Ind. Com. Pre Moldados,,liability_non_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_2_1_02_0004,2.2.1.02.0004,Audacter Obras Ltda.,,liability_non_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_2_1_02_0005,2.2.1.02.0005,Eiras Express Mats. Construção Ltda.,,liability_non_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_3_1_01_0001,2.3.1.01.0001,Receita de Exercicios Futuros,,liability_non_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_3_1_02_0001,2.3.1.02.0001,(-)Custos/Despesas de Exercicios Futuro,,liability_non_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_4_1_01_0001,2.4.1.01.0001,Capital Social,,equity,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_4_1_02_0001,2.4.1.02.0001,(-) Capital a Integralizar,,equity,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_4_1_03_0001,2.4.1.03.0001,Adiantamento p/ aumento de Capital,,equity,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_4_6_01_0001,2.4.6.01.0001,Lucros Acumulados,,equity,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_4_6_02_0001,2.4.6.02.0001,Ajustes Credores Periodos Anteriores,,equity,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_4_6_03_0001,2.4.6.03.0001,Lucro Líquido do Ano,,equity,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_4_6_04_0001,2.4.6.04.0001,Prejuizos Acumulados,,equity,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_4_6_05_0001,2.4.6.05.0001,(-) Ajustes Devedores Period. Anteriores,,equity,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_4_6_06_0001,2.4.6.06.0001,(-) Prejuizo Líquido do Ano,,equity,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_4_6_07_0001,2.4.6.07.0001,(-) Antecipacao de Lucros,,equity,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_6_1_01_0017,2.6.1.01.0017,Bens em Comodato a Devolve,,liability_non_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_1_01_0001,3.1.1.01.0001,Revenda de Mercadorias,,income,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_1_07_0001,3.1.1.07.0001,Venda de Servicos,,income,1,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_2_01_0001,3.1.2.01.0001,Vendas Canceladas - Comercio,,expense,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_2_01_0003,3.1.2.01.0003,Vendas Canceladas - Servicos,,expense,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_2_04_0001,3.1.2.04.0001,Abatimentos s/ Vendas,,expense,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_2_04_0002,3.1.2.04.0002,Abatimentos s/ Vendas de Servicos,,expense,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_2_07_0001,3.1.2.07.0001,Devolucao de Vendas,,expense,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_2_10_0002,3.1.2.10.0002,ICMS - Imposto s/ Circulacao de Mercad.,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_2_10_0003,3.1.2.10.0003,ISSQN - Imposto s/ Servicos,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_2_10_0004,3.1.2.10.0004,PIS sobre Faturamento,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_2_10_0005,3.1.2.10.0005,COFINS sobre Faturamento,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_2_10_0007,3.1.2.10.0007,Simples Nacional,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_2_10_0008,3.1.2.10.0008,I.C.M.S. - Substituicao Tributaria,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_2_10_0009,3.1.2.10.0009,(+) I.C.M.S. s/ Devolucao de Venda,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_1_2_10_0010,3.1.2.10.0010,Inss S/ Receita Bruta - Desoneração,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_01_0001,3.2.2.01.0001,Custos dos Servicos Prestados,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_01_0002,3.2.2.01.0002,Materiais Aplicados na Prod dos Servicos,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_01_0004,3.2.2.01.0004,Outros Servicos Prestados por Terceiros,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_01_0009,3.2.2.01.0009,(+) Recuperacao de Custos,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0001,3.2.2.02.0001,Salarios,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0002,3.2.2.02.0002,Ferias,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0003,3.2.2.02.0003,13o Salarios,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0004,3.2.2.02.0004,Previdencia Social,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0005,3.2.2.02.0005,FGTS,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0006,3.2.2.02.0006,Aviso Previo e Indenizacoes,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0007,3.2.2.02.0007,Premios de Seguros,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0008,3.2.2.02.0008,Assistencia Medica e Odontologica,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0009,3.2.2.02.0009,Refeições,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0010,3.2.2.02.0010,Cesta Basica,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0011,3.2.2.02.0011,Auxilio Refeição / Alimentação,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0012,3.2.2.02.0012,Auxilio Mobilidade,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0013,3.2.2.02.0013,Exame Medico,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_02_0014,3.2.2.02.0014,Ajuda de Custo,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_07_0001,3.2.2.07.0001,Servicos de Terceiros - Pessoa Fisica,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_07_0002,3.2.2.07.0002,Servicos de Terceiros - Pessoa Juridica,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_07_0003,3.2.2.07.0003,Agua,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_07_0004,3.2.2.07.0004,Energia Eletrica,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_07_0005,3.2.2.07.0005,Telefone e Internet,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_07_0006,3.2.2.07.0006,Premios de Seguros,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_07_0007,3.2.2.07.0007,Manutenção de Veiculos e Maquinas,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_07_0008,3.2.2.07.0008,Combustiveis e Lubrificantes,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_07_0009,3.2.2.07.0009,Equipamentos de Seguranca,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_07_0010,3.2.2.07.0010,Fretes e Carretos,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_07_0011,3.2.2.07.0011,Aluguel de Imoveis e Alojamentos,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_07_0012,3.2.2.07.0012,Aluguel de Maquinas e Equipamentos,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_3_2_2_07_0013,3.2.2.07.0013,Aluguel de Veiculos,,expense_direct_cost,0,l10n_br_coa_eiras.account_template_eiras
